Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-04-05,S001,P0009, electronics ,East,243,82.0,95,99.19,51.51,20,Snowy,1,47.76,Spring
2022-04-24,S001,P0011,Groceries ,South,208,,132,132.48,22.58,0,Sunny,1,22.87,Summer
2022-08-22,S003,P0012,Furniture,East,-150,115.0,116,107.28,99.6,10,Rainy,0,97.23,Summer
2022-04-04,S003,P0015,Clothing,South,176,13.0,40,12.49,89.51,15,Rainy,0,88.26,Winter
2022-12-21,S003,P0013, electronics ,West,498,463.0,64,475.53,76.64,10,Cloudy,0,78.46,Autumn
2023-05-28,S001,P0013, electronics ,North,444,332.0,167,323.11,14.1,15,Sunny,1,17.93,Winter
2023-02-15,S003,P0014,Clothing,North,405,366.0,45,363.73,23.94,20,Sunny,0,27.63,Winter
2022-10-03,S003,P0019,Furniture,South,382,85.0,62,76.42,41.07,10,Sunny,1,45.22,Summer
2023-07-31,S005,P0004,Furniture,South,175,140.0,192,144.39,10.85,15,Snowy,1,7.84,Summer
20/02/2022,S004,P0014,Clothing,South,280,130.0,104,121.29,92.62,5,Snowy,0,96.05,Spring
10/01/2022,S005,P0006,Clothing,South,142,112.0,180,131.57,86.12,0,Rainy,0,82.46,Summer
2023-07-11,S005,P0010,Furniture,East,79,72.0,114,79.9,67.07,10,Rainy,0,65.71,Winter
13/01/2022,S003,P0014, electronics ,West,472,42.0,48,56.64,82.25,10,Cloudy,1,85.43,Spring
2023-11-19,S003,P0005,TOYS,West,333,169.0,80,173.86,94.66,10,Sunny,0,91.53,Autumn
2022-10-19,S003,P0017,Furniture,South,194,163.0,36,153.99,22.73,5,Sunny,1,27.0,Autumn
2022-10-18,S004,P0005,Groceries ,West,436,366.0,63,380.66,69.26,0,Sunny,0,65.05,Spring
2023-02-15,S002,P0012,TOYS,West,292,128.0,108,123.17,74.41,5,Rainy,0,75.03,Summer
2023-03-17,S002,P0010,TOYS,North,137,36.0,66,26.01,68.75,15,Rainy,0,70.5,Winter
2023-04-04,S004,P0011,Clothing,South,98,12.0,162,2.85,49.31,20,Sunny,1,53.79,Autumn
2022-10-29,S002,P0018,Clothing,South,-150,31.0,30,32.34,42.73,20,Cloudy,1,45.25,Spring
2022-11-08,S003,P0017,Clothing,South,329,3.0,43,7.11,42.2,5,Rainy,1,38.8,Winter
06/08/2023,S001,P0001,Groceries ,North,201,187.0,22,181.55,21.51,5,Rainy,1,23.63,Summer
2022-03-08,S003,P0009,TOYS,West,123,100.0,63,98.59,53.06,10,Sunny,0,48.87,Winter
2023-11-02,S001,P0015,TOYS,North,112,39.0,130,34.24,48.67,15,Snowy,1,46.61,Summer
2023-08-04,S005,P0014,Groceries ,North,80,55.0,146,49.13,94.4,20,Rainy,0,98.86,Autumn
2022-01-14,S005,P0011,TOYS,West,305,239.0,89,258.81,93.76,20,Cloudy,1,90.6,Winter
2022-07-14,S005,P0008,Furniture,East,315,295.0,128,294.89,41.1,0,Cloudy,0,38.78,Autumn
2023-04-07,S004,P0009, electronics ,East,490,421.0,125,411.23,58.16,15,Cloudy,0,60.58,Autumn
2022-12-14,S005,P0002, electronics ,East,297,131.0,78,142.71,22.54,20,Sunny,1,25.93,Autumn
2022-03-16,S002,P0008,Furniture,South,192,68.0,41,66.08,91.59,15,Cloudy,1,91.12,Spring
2023-10-29,S001,P0019,TOYS,South,337,103.0,32,118.84,29.5,10,Snowy,0,33.1,Autumn
2023-12-29,S001,P0002, electronics ,South,126,81.0,127,100.3,99.95,0,Cloudy,0,98.08,Autumn
2023-06-19,S004,P0019, electronics ,North,67,16.0,137,7.38,39.66,10,Rainy,0,36.41,Autumn
2023-12-07,S003,P0019,Groceries ,South,468,152.0,152,169.58,92.4,10,Sunny,0,91.33,Summer
2022-02-17,S002,P0014,TOYS,North,416,114.0,195,116.65,84.76,5,Cloudy,1,85.3,Autumn
24/11/2023,S001,P0010,Groceries ,South,234,72.0,67,88.16,52.29,5,Sunny,0,52.79,Spring
2023-09-20,S003,P0015,TOYS,West,71,66.0,176,67.39,72.8,20,Rainy,0,69.14,Spring
2023-02-03,S001,P0014,Groceries ,North,412,24.0,76,19.85,55.7,20,Cloudy,1,51.82,Winter
2022-08-19,S002,P0001,Furniture,North,346,257.0,57,258.17,60.01,15,Cloudy,0,57.94,Winter
2022-11-11,S003,P0017,TOYS,North,446,1.0,59,3.74,57.45,0,Cloudy,0,55.15,Summer
2023-12-16,S003,P0010,Furniture,East,369,215.0,147,216.31,98.47,0,Cloudy,0,96.44,Autumn
2022-03-06,S004,P0020,Clothing,South,154,67.0,39,81.09,-99.99,0,Sunny,0,24.22,Winter
2022-10-30,S005,P0020,Clothing,South,142,47.0,110,55.32,31.82,15,Sunny,1,33.14,Summer
2022-02-21,S002,P0011, electronics ,South,356,121.0,35,121.25,26.39,10,Sunny,0,27.63,Spring
2022-11-11,S005,P0014,Furniture,South,-150,293.0,164,295.52,62.9,20,Rainy,0,64.31,Summer
2023-04-22,S001,P0004,Groceries ,East,59,27.0,67,39.77,54.36,20,Sunny,1,53.29,Autumn
2022-05-28,S001,P0011,Furniture,West,143,27.0,112,22.1,43.22,20,Snowy,1,42.54,Winter
2023-10-01,S005,P0001,Furniture,North,145,45.0,101,42.05,48.16,10,Snowy,0,48.27,Spring
14/09/2022,S003,P0013, electronics ,North,151,145.0,194,141.0,56.29,15,Snowy,1,57.14,Summer
2022-04-05,S003,P0008,TOYS,South,324,258.0,126,260.09,36.85,10,Rainy,1,31.85,Winter
2023-03-21,S002,P0012,Groceries ,South,305,184.0,181,180.2,44.41,5,Sunny,1,46.53,Autumn
2023-04-19,S001,P0009,Clothing,West,191,174.0,70,183.06,62.99,10,Snowy,0,60.39,Summer
2023-06-29,S005,P0005,TOYS,West,71,46.0,111,65.47,41.14,15,Cloudy,0,43.68,Summer
2023-01-04,S001,P0014,Groceries ,South,422,390.0,131,401.73,76.13,10,Sunny,0,80.57,Winter
2022-10-17,S004,P0007,Groceries ,East,470,448.0,81,467.92,54.65,15,Snowy,1,52.38,Autumn
2022-06-25,S005,P0020, electronics ,East,296,226.0,180,239.6,69.01,20,Cloudy,1,64.02,Winter
2022-03-01,S005,P0003, electronics ,North,133,63.0,47,64.72,,15,Cloudy,1,94.51,Winter
03/09/2023,S004,P0002,Clothing,East,341,131.0,117,137.14,98.3,20,Sunny,0,99.07,Summer
2023-04-03,S002,P0004,TOYS,North,172,,121,154.78,69.28,0,Snowy,1,70.88,Winter
2023-08-18,S004,P0018, electronics ,South,413,371.0,194,366.28,10.78,10,Cloudy,0,7.93,Summer
2023-03-11,S003,P0018,TOYS,West,107,20.0,166,18.46,19.81,0,Sunny,0,15.57,Winter
2023-02-09,S005,P0001,Furniture,North,296,201.0,39,209.01,75.89,15,Snowy,0,80.55,Spring
2022-09-07,S004,P0010,Groceries ,South,404,339.0,191,345.67,69.92,0,Snowy,0,66.2,Autumn
10/10/2023,S005,P0002,Clothing,East,298,165.0,144,166.25,88.98,0,Cloudy,0,88.07,Spring
2022-05-29,S005,P0004,Clothing,West,329,148.0,75,155.93,35.87,5,Sunny,0,38.31,Winter
2022-05-15,S001,P0005, electronics ,East,-150,240.0,135,258.81,89.19,10,Cloudy,0,85.98,Spring
2023-05-06,S003,P0020,Groceries ,West,177,173.0,33,172.5,61.05,15,Sunny,1,63.43,Autumn
2023-08-14,S002,P0004,Clothing,East,434,4.0,115,23.64,93.77,5,Snowy,1,94.31,Spring
2023-12-18,S001,P0007, electronics ,West,463,66.0,66,66.61,25.27,5,Sunny,1,24.34,Autumn
01/09/2022,S003,P0011,Furniture,North,247,20.0,133,25.35,81.41,15,Cloudy,1,79.2,Spring
2023-06-18,S003,P0002,Furniture,North,89,3.0,55,10.74,44.13,20,Rainy,1,48.51,Summer
2023-12-04,S003,P0007,Furniture,West,478,334.0,43,329.82,56.25,10,Sunny,0,53.41,Summer
2023-12-16,S005,P0003, electronics ,East,121,15.0,60,29.16,72.71,10,Snowy,1,69.78,Autumn
2023-02-10,S003,P0010,TOYS,East,320,98.0,109,99.21,90.57,15,Rainy,1,94.16,Autumn
2022-05-22,S003,P0015,Groceries ,West,237,72.0,142,70.42,85.63,5,Snowy,0,88.92,Summer
06/07/2023,S005,P0008,TOYS,South,111,7.0,134,7.83,89.0,5,Sunny,1,89.25,Autumn
2022-08-09,S004,P0001,Furniture,South,272,223.0,59,217.01,99.21,10,Sunny,1,95.81,Summer
2022-11-01,S005,P0020,TOYS,West,391,274.0,95,269.78,11.37,5,Rainy,1,6.43,Autumn
2023-06-19,S001,P0012,TOYS,North,81,0.0,188,17.82,22.08,0,Sunny,0,22.5,Spring
2022-02-16,S004,P0006,Furniture,North,223,133.0,133,133.94,84.26,0,Rainy,0,82.36,Autumn
2022-12-27,S005,P0016,Groceries ,West,353,106.0,99,96.69,72.12,0,Snowy,0,73.67,Spring
2022-07-27,S004,P0009,Clothing,West,281,281.0,125,279.44,64.7,15,Cloudy,1,69.09,Spring
22/08/2023,S001,P0001,Groceries ,South,182,,72,140.39,55.54,20,Snowy,0,57.71,Spring
2022-09-16,S004,P0004,TOYS,South,123,61.0,94,57.66,69.25,0,Rainy,0,67.86,Summer
2022-03-21,S003,P0008,Clothing,North,367,77.0,195,95.12,67.42,20,Rainy,1,67.21,Autumn
2022-09-25,S002,P0010,Groceries ,North,450,344.0,84,348.51,20.82,15,Snowy,0,16.37,Autumn
2022-10-18,S003,P0011, electronics ,West,180,176.0,101,184.56,23.09,5,Sunny,0,19.64,Summer
2023-01-04,S003,P0015,Furniture,South,189,141.0,111,141.97,91.99,20,Snowy,1,87.0,Winter
2022-07-02,S005,P0006,TOYS,South,248,,105,24.58,65.14,10,Cloudy,1,60.24,Summer
2023-08-10,S004,P0003,TOYS,East,404,,115,405.5,98.03,15,Cloudy,0,99.84,Winter
2022-10-21,S003,P0014, electronics ,East,316,54.0,60,56.47,50.19,5,Sunny,0,45.87,Winter
2022-11-05,S003,P0016,TOYS,North,402,,136,116.79,85.73,5,Rainy,0,84.53,Autumn
22/05/2022,S001,P0009,Groceries ,South,243,180.0,198,198.0,83.68,5,Rainy,0,84.62,Summer
2022-12-28,S005,P0006, electronics ,West,236,141.0,99,152.23,71.46,0,Sunny,0,72.31,Winter
2023-08-04,S005,P0007,Clothing,South,383,107.0,191,115.26,99.47,5,Rainy,1,94.63,Spring
11/08/2023,S002,P0018,TOYS,West,367,134.0,82,141.91,40.06,0,Rainy,1,38.71,Autumn
2022-10-20,S002,P0019, electronics ,South,191,48.0,47,48.88,39.16,10,Snowy,0,39.36,Autumn
2022-03-15,S004,P0007,Groceries ,East,181,23.0,169,23.51,56.81,15,Snowy,0,53.99,Spring
2023-10-23,S004,P0011, electronics ,North,402,253.0,143,266.33,67.71,20,Sunny,0,65.3,Autumn
2023-01-20,S005,P0004,Clothing,North,189,2.0,162,1.67,57.76,15,Rainy,1,56.55,Winter
2022-10-02,S004,P0018, electronics ,South,119,85.0,111,103.78,38.59,10,Sunny,0,35.12,Summer
2022-05-27,S003,P0014,Furniture,North,228,123.0,170,127.84,34.36,0,Rainy,0,32.87,Summer
2023-02-24,S004,P0018, electronics ,East,287,134.0,156,146.97,37.48,20,Cloudy,0,36.39,Summer
03/03/2023,S001,P0011,Clothing,East,88,79.0,46,89.24,58.2,10,Snowy,1,53.59,Autumn
2023-11-06,S004,P0018,Clothing,West,475,380.0,82,383.55,97.78,20,Sunny,1,96.17,Winter
2023-08-14,S002,P0005,Clothing,South,285,53.0,43,59.49,40.89,15,Snowy,1,43.94,Autumn
2022-01-23,S005,P0016,Furniture,West,117,31.0,172,33.44,89.95,10,Snowy,0,92.2,Autumn
2022-08-11,S004,P0010,TOYS,South,176,116.0,195,123.78,61.48,10,Cloudy,1,66.29,Winter
2022-12-22,S002,P0001,Furniture,North,66,57.0,31,52.5,87.01,20,Cloudy,0,89.57,Spring
2022-04-22,S002,P0009,Clothing,West,319,,118,290.68,31.16,20,Sunny,0,35.19,Spring
2023-05-15,S003,P0019,TOYS,East,438,234.0,67,230.2,65.32,10,Snowy,1,60.85,Spring
2022-04-24,S005,P0013,TOYS,North,429,337.0,40,335.79,92.15,0,Sunny,1,87.74,Summer
2023-11-28,S001,P0018,Groceries ,East,376,225.0,151,244.74,41.67,20,Sunny,0,37.16,Winter
2023-09-11,S005,P0011,Groceries ,North,319,286.0,178,282.16,85.64,0,Snowy,1,83.74,Spring
2023-04-18,S002,P0014,Clothing,South,392,199.0,164,203.83,19.71,0,Rainy,0,22.89,Spring
2022-05-05,S005,P0010,TOYS,South,288,102.0,73,92.33,90.76,20,Rainy,1,92.6,Spring
2022-01-24,S005,P0004,Furniture,West,-150,107.0,138,103.41,18.19,0,Sunny,0,21.4,Winter
2022-03-01,S005,P0015,Clothing,East,193,179.0,173,191.48,,15,Cloudy,1,38.87,Spring
2023-11-09,S003,P0019,Furniture,East,380,353.0,55,352.92,68.6,10,Sunny,1,71.23,Summer
15/07/2022,S004,P0019,Groceries ,East,291,236.0,66,238.88,23.03,5,Rainy,1,19.49,Spring
2023-06-27,S005,P0019,Groceries ,West,156,48.0,90,46.45,84.46,5,Snowy,0,83.93,Autumn
03/12/2022,S001,P0001,Groceries ,North,186,7.0,157,26.49,26.42,20,Cloudy,0,29.98,Autumn
2022-08-30,S003,P0016,Groceries ,North,378,103.0,88,107.44,66.91,15,Rainy,0,67.39,Summer
2023-07-25,S004,P0008,TOYS,North,257,125.0,153,137.97,87.56,5,Cloudy,1,85.86,Spring
2022-12-24,S004,P0009,Furniture,North,285,,53,93.62,64.2,20,Rainy,0,63.94,Summer
2022-03-06,S005,P0002,TOYS,East,61,37.0,67,55.71,64.09,15,Rainy,1,61.28,Summer
2023-02-05,S003,P0007,Furniture,South,141,65.0,141,77.01,37.16,20,Sunny,0,41.51,Winter
2022-02-14,S003,P0013,TOYS,East,499,476.0,177,486.55,70.67,20,Rainy,0,75.52,Summer
03/10/2022,S001,P0005,Groceries ,South,147,129.0,165,139.55,21.82,10,Cloudy,1,23.08,Spring
2023-04-21,S005,P0002, electronics ,East,354,55.0,92,71.55,24.99,15,Snowy,0,28.43,Autumn
2022-04-16,S005,P0016,Groceries ,East,226,86.0,199,83.0,85.39,5,Rainy,1,89.21,Spring
2022-03-07,S002,P0009,Furniture,West,118,52.0,124,60.26,53.56,15,Snowy,0,49.66,Autumn
2023-12-13,S001,P0020,TOYS,West,333,325.0,40,318.17,-99.99,5,Cloudy,1,15.73,Autumn
24/06/2022,S004,P0020,Furniture,North,251,135.0,83,134.27,96.28,20,Sunny,1,97.51,Autumn
2022-10-13,S005,P0016,Furniture,West,158,58.0,40,52.97,,10,Rainy,1,97.53,Spring
2022-08-13,S005,P0016,TOYS,North,84,50.0,31,65.34,10.17,15,Sunny,0,14.48,Autumn
10/03/2023,S004,P0006, electronics ,West,438,246.0,122,258.53,55.54,20,Snowy,1,55.25,Summer
29/11/2022,S005,P0008,Furniture,South,176,,59,91.93,50.33,0,Sunny,0,54.4,Winter
2022-12-05,S002,P0001,TOYS,West,486,331.0,173,326.28,68.4,10,Rainy,0,72.14,Spring
2022-07-18,S002,P0008,TOYS,North,264,111.0,100,114.88,93.2,10,Snowy,0,96.13,Winter
2023-11-02,S001,P0002,Clothing,North,258,,160,16.51,51.71,20,Snowy,0,55.62,Autumn
2022-02-20,S001,P0012, electronics ,South,364,,83,28.64,70.75,0,Rainy,1,74.31,Autumn
2022-12-18,S001,P0013, electronics ,West,58,44.0,23,55.64,66.76,20,Cloudy,0,70.14,Winter
2022-06-16,S003,P0018,Clothing,South,395,273.0,71,278.42,30.0,15,Rainy,1,27.43,Summer
2023-12-23,S005,P0009,Clothing,West,239,13.0,73,25.05,73.9,0,Cloudy,0,72.69,Autumn
2023-02-27,S005,P0010, electronics ,South,295,146.0,71,159.58,93.51,20,Sunny,1,97.77,Winter
2023-08-22,S005,P0002,Furniture,West,115,18.0,166,20.42,17.87,10,Rainy,0,19.17,Winter
2023-11-17,S003,P0001,Clothing,West,363,220.0,89,237.01,33.51,10,Snowy,1,33.97,Autumn
2022-01-10,S002,P0017,Furniture,South,373,21.0,85,29.29,91.69,20,Cloudy,0,89.07,Winter
2023-07-23,S003,P0004,TOYS,West,152,101.0,178,119.22,63.99,15,Rainy,1,67.97,Winter
28/03/2022,S004,P0017,Furniture,East,477,25.0,137,21.12,16.44,15,Rainy,0,18.49,Spring
2023-07-20,S001,P0006,Furniture,North,250,117.0,113,112.56,13.57,10,Cloudy,1,17.84,Winter
2022-07-31,S003,P0006, electronics ,North,56,51.0,35,56.82,,15,Cloudy,1,71.98,Winter
2023-03-16,S003,P0007, electronics ,South,454,,137,363.63,30.07,0,Cloudy,1,34.15,Winter
2022-07-08,S001,P0007,Furniture,South,369,246.0,97,237.85,37.05,5,Rainy,0,40.75,Summer
2023-01-11,S003,P0017,Groceries ,North,192,67.0,67,59.83,92.2,10,Rainy,1,94.45,Spring
2022-10-14,S004,P0019,Furniture,North,456,2.0,172,-0.4,76.71,15,Cloudy,0,80.78,Summer
2023-05-09,S004,P0015,Clothing,West,-150,128.0,86,146.29,42.36,15,Snowy,0,43.91,Summer
2023-06-03,S003,P0007,Furniture,South,369,56.0,31,49.1,,5,Sunny,0,97.65,Spring
2023-11-08,S001,P0001,Groceries ,West,418,324.0,165,319.48,14.36,15,Sunny,0,18.63,Spring
2023-07-25,S004,P0007, electronics ,East,78,65.0,66,64.47,18.48,15,Sunny,1,13.97,Spring
2022-03-24,S005,P0018,TOYS,West,128,38.0,179,43.03,67.08,20,Snowy,0,64.32,Autumn
05/04/2022,S003,P0012,Furniture,South,380,221.0,181,227.36,38.16,5,Cloudy,1,38.63,Spring
2022-06-04,S004,P0006,Groceries ,North,98,20.0,28,26.54,,20,Rainy,1,64.71,Summer
2022-11-21,S004,P0018, electronics ,West,298,39.0,142,29.8,99.25,20,Sunny,1,100.15,Winter
2023-03-09,S004,P0013,Furniture,West,447,390.0,97,402.87,17.86,5,Snowy,1,19.42,Spring
2023-12-12,S004,P0004,TOYS,South,128,1.0,120,19.05,68.34,15,Sunny,0,63.73,Spring
2023-06-05,S001,P0009,TOYS,West,223,39.0,187,56.93,89.31,5,Rainy,1,87.21,Winter
2023-03-15,S004,P0006, electronics ,East,119,118.0,108,137.26,,10,Snowy,0,55.71,Summer
2022-11-04,S002,P0008,Groceries ,North,215,204.0,142,198.18,27.24,20,Snowy,1,27.64,Summer
2023-06-21,S001,P0004,Groceries ,South,392,126.0,80,134.54,39.08,15,Rainy,1,42.79,Summer
2022-12-09,S004,P0005,Clothing,North,125,88.0,126,92.13,54.28,10,Snowy,0,50.5,Summer
2022-08-25,S003,P0019,Furniture,South,93,57.0,70,56.7,74.93,5,Snowy,1,78.12,Spring
2022-03-19,S001,P0017,Clothing,North,251,15.0,84,20.6,48.5,10,Rainy,1,44.54,Autumn
2022-05-25,S002,P0016,Clothing,East,103,90.0,41,95.78,56.87,0,Rainy,1,58.66,Autumn
2023-05-20,S001,P0016,Groceries ,West,143,99.0,123,93.8,66.73,5,Sunny,1,64.02,Autumn
2023-10-16,S001,P0012,Clothing,East,134,81.0,127,82.81,,10,Snowy,1,39.32,Summer
2022-08-08,S004,P0009,Clothing,South,488,303.0,115,317.51,88.03,0,Rainy,0,90.23,Summer
2023-02-01,S001,P0009,TOYS,North,51,17.0,78,22.87,85.69,20,Cloudy,0,85.12,Spring
2022-01-03,S001,P0013,Clothing,South,194,18.0,120,20.5,83.11,10,Snowy,1,85.16,Summer
2022-09-08,S001,P0014,Furniture,West,144,83.0,47,98.73,40.32,5,Cloudy,1,39.33,Winter
2023-01-08,S005,P0009,Groceries ,North,85,18.0,69,16.46,34.21,10,Sunny,1,30.64,Winter
2022-11-06,S004,P0013,Clothing,East,302,7.0,102,1.29,,5,Cloudy,0,67.41,Summer
2022-11-16,S002,P0005,TOYS,West,293,293.0,65,305.23,53.07,0,Snowy,0,57.29,Winter
2023-06-20,S004,P0020, electronics ,East,225,38.0,63,57.58,74.92,5,Cloudy,0,70.3,Autumn
2023-02-08,S004,P0006,TOYS,West,121,30.0,100,32.94,47.99,15,Sunny,0,49.3,Winter
2023-04-12,S002,P0011,TOYS,South,369,97.0,90,111.47,29.88,15,Cloudy,1,27.82,Spring
2023-11-04,S003,P0002,Clothing,West,310,55.0,148,72.42,60.91,0,Cloudy,0,65.74,Spring
2022-12-05,S005,P0001,Furniture,East,403,177.0,160,181.1,31.77,20,Cloudy,0,35.33,Spring
2023-08-03,S004,P0001,Groceries ,West,349,141.0,138,159.34,48.63,5,Snowy,0,48.23,Autumn
2022-10-27,S004,P0005,Groceries ,North,328,302.0,104,313.38,75.14,5,Sunny,0,74.52,Autumn
2023-08-18,S003,P0020,TOYS,East,148,,199,124.85,63.46,20,Sunny,1,59.98,Spring
2023-03-27,S005,P0009,TOYS,North,206,55.0,114,59.38,58.32,0,Rainy,0,53.88,Summer
2022-09-12,S003,P0019,Groceries ,West,114,110.0,139,110.78,25.46,15,Sunny,1,25.47,Summer
2023-08-24,S005,P0013, electronics ,South,345,,184,182.09,24.39,5,Cloudy,1,22.86,Autumn
2023-04-25,S003,P0015,TOYS,North,127,33.0,80,52.3,97.12,20,Sunny,0,92.15,Winter
2022-08-05,S005,P0001,Furniture,West,190,12.0,123,11.06,59.46,10,Sunny,1,57.63,Summer
2023-05-11,S001,P0005,Clothing,West,74,69.0,58,59.2,21.23,5,Cloudy,1,17.76,Winter
04/03/2022,S005,P0005,Furniture,East,109,66.0,80,56.7,,20,Cloudy,1,93.02,Autumn
2023-05-23,S003,P0007, electronics ,East,440,0.0,21,10.29,77.44,15,Rainy,0,79.64,Winter
2022-01-10,S004,P0008, electronics ,North,390,135.0,68,141.9,71.06,10,Rainy,0,71.8,Winter
2022-06-28,S002,P0013,Groceries ,East,135,36.0,107,42.75,,20,Rainy,1,100.83,Summer
2023-06-26,S002,P0014,Groceries ,West,389,249.0,67,243.85,,5,Rainy,1,20.1,Summer
2022-07-01,S001,P0008, electronics ,West,398,32.0,57,50.06,39.11,15,Cloudy,0,43.98,Spring
2022-04-13,S004,P0017, electronics ,North,133,28.0,71,47.33,31.04,15,Cloudy,1,32.3,Summer
2023-04-05,S005,P0017,Groceries ,East,435,21.0,154,37.92,29.94,20,Rainy,1,25.93,Spring
2023-05-20,S002,P0015,TOYS,West,65,,166,57.98,75.31,0,Sunny,0,76.63,Autumn
2023-02-18,S003,P0019,Groceries ,West,447,259.0,175,252.8,77.35,15,Snowy,1,73.21,Summer
2023-03-22,S003,P0012,TOYS,West,261,7.0,172,14.66,80.81,15,Sunny,1,76.61,Summer
2022-10-23,S005,P0017, electronics ,West,320,248.0,96,267.72,47.34,5,Sunny,0,46.78,Autumn
2023-01-14,S005,P0017,Groceries ,North,208,30.0,114,33.66,72.23,5,Rainy,1,74.48,Winter
2022-11-23,S003,P0014,TOYS,East,329,53.0,141,72.36,13.51,0,Snowy,0,9.33,Spring
2023-05-19,S002,P0004, electronics ,West,394,244.0,130,241.27,73.9,5,Snowy,1,76.73,Winter
23/06/2023,S002,P0008,Clothing,North,50,10.0,89,6.48,83.61,10,Snowy,1,78.98,Summer
2023-07-19,S004,P0001,TOYS,East,142,,30,6.94,90.81,20,Rainy,0,89.52,Autumn
2023-03-23,S001,P0016,Clothing,South,334,261.0,80,262.97,69.48,15,Rainy,1,67.76,Spring
2023-01-13,S004,P0010,Clothing,West,479,24.0,125,38.45,,10,Rainy,0,84.21,Summer
2022-06-06,S004,P0012,Groceries ,East,202,83.0,179,99.02,50.92,10,Cloudy,1,46.06,Winter
2022-05-05,S003,P0017,TOYS,West,171,136.0,94,148.67,73.18,5,Snowy,0,70.56,Autumn
2022-05-31,S005,P0002,Furniture,East,57,33.0,66,40.69,72.17,10,Cloudy,0,76.9,Spring
2022-12-01,S001,P0014,Furniture,North,238,108.0,177,122.09,10.87,5,Rainy,0,13.11,Spring
14/11/2023,S004,P0019,Furniture,South,67,29.0,26,35.97,,20,Snowy,1,8.71,Autumn
2023-05-09,S004,P0016, electronics ,East,428,307.0,145,316.14,35.4,10,Cloudy,0,33.61,Autumn
2022-02-18,S001,P0011, electronics ,South,182,107.0,33,115.61,74.75,20,Rainy,0,71.87,Winter
2022-05-03,S002,P0004,Furniture,South,99,10.0,164,2.26,17.15,0,Rainy,1,17.93,Spring
2023-04-20,S004,P0007,TOYS,North,81,65.0,167,57.46,94.65,10,Sunny,1,91.75,Spring
27/02/2023,S004,P0009,Groceries ,East,430,112.0,189,117.0,30.38,15,Rainy,0,29.24,Spring
2022-09-16,S003,P0007,Furniture,East,310,35.0,88,31.48,71.74,0,Sunny,0,76.39,Winter
2022-07-14,S003,P0012,TOYS,West,80,77.0,62,88.09,41.85,15,Sunny,0,38.6,Autumn
13/01/2022,S003,P0007,TOYS,North,299,63.0,141,76.05,28.86,15,Rainy,0,25.62,Winter
2022-08-09,S003,P0012,Clothing,East,229,39.0,71,41.45,56.55,15,Cloudy,0,54.23,Spring
2022-05-30,S001,P0013,Furniture,East,94,18.0,123,35.23,20.3,20,Sunny,0,19.16,Spring
31/07/2022,S002,P0008,Clothing,West,344,172.0,72,179.25,32.04,15,Sunny,1,31.61,Autumn
2022-11-18,S002,P0010, electronics ,East,116,,98,48.24,42.0,5,Rainy,1,42.07,Autumn
2023-10-17,S001,P0014,Groceries ,West,467,415.0,176,429.74,57.7,0,Sunny,1,55.03,Autumn
15/07/2022,S002,P0017, electronics ,West,489,415.0,158,428.54,12.36,5,Sunny,0,9.6,Summer
2023-04-05,S004,P0006, electronics ,North,456,268.0,75,266.35,-99.99,20,Snowy,0,23.7,Spring
2023-07-12,S005,P0005,TOYS,West,246,54.0,159,54.82,95.7,15,Sunny,0,94.93,Summer
2023-08-20,S003,P0008,TOYS,South,309,225.0,185,243.54,52.73,15,Cloudy,0,50.34,Summer
2023-11-16,S002,P0015,Furniture,North,287,133.0,34,151.29,79.77,15,Cloudy,0,80.1,Winter
2023-11-30,S002,P0003,Clothing,West,399,250.0,198,247.35,46.69,20,Snowy,0,47.19,Autumn
2023-09-06,S004,P0015, electronics ,East,132,45.0,82,53.31,51.98,15,Sunny,0,52.95,Winter
2022-02-24,S002,P0009,Furniture,East,113,113.0,58,132.09,37.25,20,Snowy,0,34.47,Summer
2023-12-24,S004,P0007,Furniture,East,249,4.0,76,-2.85,50.76,20,Snowy,1,49.57,Summer
2023-07-20,S003,P0013,Clothing,South,322,64.0,79,78.42,91.21,15,Snowy,1,89.89,Autumn
2022-06-24,S004,P0004,Clothing,East,164,102.0,63,93.12,,5,Sunny,0,37.99,Spring
2023-06-26,S002,P0008,TOYS,West,146,58.0,175,63.87,48.15,0,Sunny,0,45.59,Spring
2023-12-25,S004,P0008,Clothing,East,384,110.0,137,100.26,38.59,10,Cloudy,0,38.93,Winter
2023-02-16,S003,P0006, electronics ,North,164,83.0,32,73.11,56.8,10,Rainy,0,54.24,Winter
22/11/2022,S003,P0007,TOYS,North,159,105.0,66,110.47,18.16,10,Sunny,0,21.88,Autumn
2022-05-19,S003,P0019,Furniture,East,410,177.0,83,185.79,89.89,15,Cloudy,0,92.32,Winter
2022-08-27,S003,P0020,TOYS,West,477,236.0,102,245.85,35.08,10,Cloudy,1,35.64,Spring
18/12/2023,S002,P0019,Clothing,West,249,75.0,58,87.23,73.94,0,Rainy,0,76.1,Summer
2023-02-11,S003,P0009,TOYS,South,156,103.0,37,118.35,23.95,0,Sunny,1,22.65,Spring
2022-04-17,S004,P0019,Clothing,South,461,430.0,35,443.86,63.38,0,Cloudy,0,64.77,Spring
2023-07-26,S004,P0018, electronics ,East,160,118.0,138,135.93,20.62,0,Cloudy,0,23.37,Summer
